"SEMANA","FECHA","TURNO","IMPRESORA","OPERADOR","N° DE PEDIDO","CLAVE SAP","NOMBRE DE PEDIDO","TIPO DE PRODUCTO","ANCHO DE PELICULA","TINTAS","FOLIO DEL ROLLO","HORA INICIO","HORA FINAL","PESO DE ROLLO","RECUPERADO","% DE RECUP","HORAS DE TRABAJO","DISCO","Columna1","Columna2","Columna3","Columna4","Columna5","Columna6"
6.,"2/8/19",1.,7.,"OPERADOR5","sap-1741","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","37CM","","SAP-1741-2-1","11:45:00 AM","2:00:00 PM",116.,"","",2.25,"","","","","","",""
6.,"2/8/19",1.,6.,"OPERADOR8","SAP-1729","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","76CM","","SAP-1729-1-2","6:30:00 AM","7:50:00 AM",63.,"","",1.33,"","","","","","",""
6.,"2/8/19",1.,6.,"OPERADOR8","SAP-1729","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","76CM","","SAP-1729-4-1","8:00:00 AM","11:20:00 AM",164.,"","",3.33,"","","","","","",""
6.,"2/8/19",1.,6.,"OPERADOR8","SAP-1729","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","76CM","","SAP-1729-2-1","11:40:00 AM","1:00:00 PM",91.,"","",1.33,"","","","","","",""
6.,"2/8/19",1.,6.,"OPERADOR8","SAP-1729","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","76CM","","SAP-1729-3-1","1:10:00 PM","2:55:00 PM",103.,"","",1.75,"","","","","","",""
6.,"2/8/19",2.,6.,"OPERADOR7","SAP-1727A","","NOMBREDEPEDIDO11","TIPODEPRODUCTO1","92CM","","","3:15:00 PM","4:50:00 PM","","","",1.58,"","","","","","",""
6.,"2/8/19",2.,6.,"OPERADOR7","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-2-1","5:05:00 PM","6:40:00 PM",147.,"","",1.58,"","","","","","",""
6.,"2/8/19",2.,6.,"OPERADOR7","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-1-1","6:45:00 PM","8:35:00 PM",116.,"","",1.83,"","","","","","",""
6.,"2/8/19",3.,7.,"OPERADOR2","SAP-1741","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","37CM","","SAP1741-5-1","2:45:00 PM","4:40:00 PM",84.,"","",1.92,"","","","","","",""
6.,"2/8/19",4.,7.,"OPERADOR2","SAP-1741","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","37CM","","SAP-1741-7-1","4:45:00 PM","6:10:00 PM",54.,"","",1.42,"","","","","","",""
6.,"2/8/19",5.,7.,"OPERADOR2","SAP-1741","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","37CM","","SAP-1741-6-2","6:35:00 PM","6:45:00 PM",12.,"","",0.17,"","","","","","",""
6.,"2/8/19",6.,7.,"OPERADOR2","SAP-1741","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","37CM","","SAP-1741-9-3","6:50:00 PM","8:10:00 PM",65.,"","",1.33,"","","","","","",""
6.,"2/8/19",7.,7.,"OPERADOR2","SAP-1741","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","37CM","","SAP-1741-8-1","8:15:00 PM","9:00:00 PM",27.,"","",0.75,"","","","","","",""
6.,"2/8/19",2.,6.,"OPERADOR7","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-5-1","8:45:00 PM","9:35:00 PM",68.,"","",0.83,"","","","","","",""
6.,"2/9/19",1.,7.,"OPERADOR1","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO4","38CM","","","6:30:00 AM","7:50:00 AM","","","",1.33,"","","","","","",""
6.,"2/9/19",1.,7.,"OPERADOR1","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-1-1","8:00:00 AM","10:00:00 AM",74.,"","",2.,"","","","","","",""
6.,"2/9/19",1.,7.,"OPERADOR1","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-4-1","11:50:00 AM","1:35:00 PM",99.,"","",1.75,"","","","","","",""
6.,"2/9/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","AJUSTE","","","",3.,"",0.,"","","","","","",""
6.,"2/9/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-1-1","11:30:00 AM","12:00:00 PM",27.,"","",0.5,"","","","","","",""
6.,"2/9/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-1-2","12:25:00 PM","1:30:00 PM",58.,"","",1.08,"","","","","","",""
6.,"2/9/19",1.,6.,"OPERADOR8","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-5-2","7:00:00 AM","10:10:00 AM",68.,"","",3.17,"","","","","","",""
6.,"2/9/19",1.,6.,"OPERADOR8","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-3-1","10:40:00 AM","12:10:00 PM",200.,"","",1.5,"","","","","","",""
6.,"2/9/19",1.,6.,"OPERADOR8","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-4-1","12:20:00 PM","1:30:00 PM",130.,"","",1.17,"","","","","","",""
6.,"2/9/19",1.,6.,"OPERADOR8","SAP-1727A","","NOMBREDEPEDIDO67","TIPODEPRODUCTO1","92CM","","SAP-1727A-4-2","1:35:00 PM","2:00:00 PM",30.,"","",0.42,"","","","","","",""
6.,"2/9/19",2.,7.,"OPERADOR2","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SA-1741A-6-1","3:10:00 PM","5:00:00 PM",76.,"","",1.83,"","","","","","",""
6.,"2/9/19",2.,7.,"OPERADOR2","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-2-1","7:00:00 PM","8:30:00 PM",65.,"","",1.5,"","","","","","",""
6.,"2/9/19",2.,5.,"OPERADOR6","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-3-1","2:30:00 PM","3:45:00 PM",50.,"","",1.25,"","","","","","",""
6.,"2/9/19",2.,5.,"OPERADOR6","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-3-2","3:50:00 PM","4:55:00 PM",50.,"","",1.08,"","","","","","",""
6.,"2/9/19",2.,5.,"OPERADOR6","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-2-1","5:00:00 PM","7:30:00 PM",92.,"","",2.5,"","","","","","",""
6.,"2/9/19",2.,5.,"OPERADOR6","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-4-1","8:20:00 PM","9:50:00 PM",61.,"","",1.5,"","","","","","",""
6.,"2/9/19",2.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO11","TIPODEPRODUCTO1","92CM","","","2:40:00 PM","3:35:00 PM","","","",0.92,"","","","","","",""
6.,"2/9/19",2.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","92CM","","SAP-1729A-2-1","3:45:00 PM","5:20:00 PM",120.,"","",1.58,"","","","","","",""
6.,"2/9/19",2.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","92CM","","SAP-1729A-2-2","5:25:00 PM","7:25:00 PM",120.,"","",2.,"","","","","","",""
6.,"2/9/19",2.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","92CM","","SAP-1729A-3-1","7:35:00 PM","9:25:00 PM",166.,"","",1.83,"","","","","","",""
7.,"2/11/19",1.,7.,"OPERADOR5","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-3-1","6:20:00 AM","8:00:00 AM",63.,"","",1.67,"","","","","","",""
7.,"2/11/19",1.,7.,"OPERADOR5","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-10-1","8:05:00 AM","9:20:00 AM",62.,"","",1.25,"","","","","","",""
7.,"2/11/19",1.,7.,"OPERADOR5","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-9-1","9:25:00 AM","11:10:00 AM",67.,"","",1.75,"","","","","","",""
7.,"2/11/19",1.,7.,"OPERADOR5","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-5-1","11:15:00 AM","11:45:00 AM",18.,"","",0.5,"","","","","","",""
7.,"2/11/19",1.,7.,"OPERADOR5","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-8-1","11:50:00 AM","12:35:00 PM",36.,"","",0.75,"","","","","","",""
7.,"2/11/19",1.,7.,"OPERADOR5","SAP-1741A","","NOMBREDEPEDIDO69","TIPODEPRODUCTO1","38CM","","SAP-1741A-7-1","12:40:00 PM","2:00:00 PM",44.,"","",1.33,"","","","","","",""
"","2/11/19",1.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","92CM","","SAP-1729A-5-1","6:10:00 AM","8:20:00 AM",156.,"","",2.17,"","","","","","",""
"","2/11/19",1.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","92CM","","SAP-1729A-1-1","8:25:00 AM","11:20:00 AM",189.,"","",2.92,"","","","","","",""
"","2/11/19",1.,6.,"OPERADOR7","SAP-1729A","","NOMBREDEPEDIDO71","TIPODEPRODUCTO1","92CM","","SAP-1729A-4-1","11:25:00 AM","11:50:00 AM",20.,"","",0.42,"","","","","","",""
7.,"2/11/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-6-1","6:30:00 AM","8:00:00 AM",70.,"","",1.5,"","","","","","",""
7.,"2/11/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-5-1","8:15:00 AM","10:00:00 AM",80.,"","",1.75,"","","","","","",""
7.,"2/11/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-9-1","10:40:00 AM","11:25:00 AM",49.,"","",0.75,"","","","","","",""
7.,"2/11/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-9-2","11:30:00 AM","12:40:00 PM",50.,"","",1.17,"","","","","","",""
7.,"2/11/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-12-1","12:45:00 PM","1:45:00 PM",50.,"","",1.,"","","","","","",""
7.,"2/11/19",2.,6.,"OPERADOR4","SAP-1728A","","NOMBREDEPEDIDO70","TIPODEPRODUCTO1","92CM","","SAP-1728A-3-1","2:10:00 PM","3:40:00 PM",128.,"","",1.5,"","","","","","",""
7.,"2/11/19",2.,6.,"OPERADOR4","SAP-1728A","","NOMBREDEPEDIDO70","TIPODEPRODUCTO1","92CM","","SAP-1728A-2-1","3:55:00 PM","5:35:00 PM",137.,"","",1.67,"","","","","","",""
7.,"2/11/19",2.,6.,"OPERADOR4","SAP-1728A","","NOMBREDEPEDIDO70","TIPODEPRODUCTO1","92CM","","SAP-1728A-1-1","5:45:00 PM","7:15:00 PM",115.,"","",1.5,"","","","","","",""
7.,"2/11/19",2.,7.,"OPERADOR2","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO4","38CM","","","2:00:00 PM","3:00:00 PM","",2.,"",1.,"","","","","","",""
7.,"2/11/19",2.,7.,"OPERADOR2","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","38CM","","SAP-1744-3-1","3:00:00 PM","4:30:00 PM",76.,"","",1.5,"","","","","","",""
7.,"2/11/19",2.,7.,"OPERADOR2","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","38CM","","SAP-1744-5-2","4:35:00 PM","5:25:00 PM",41.,"","",0.83,"","","","","","",""
7.,"2/11/19",2.,7.,"OPERADOR2","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","38CM","","SAP-1744-1-1","5:30:00 PM","5:30:00 PM",50.,"","",0.,"","","","","","",""
7.,"2/11/19",2.,7.,"OPERADOR2","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","38CM","","SAP-1744-4-2","6:35:00 PM","8:30:00 PM",65.,"","",1.92,"","","","","","",""
7.,"2/11/19",2.,7.,"OPERADOR2","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","38CM","","SAP-1744-2-1","8:35:00 PM","9:30:00 PM",34.,"","",0.92,"","","","","","",""
7.,"2/11/19",2.,5.,"OPERADOR1","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-12-2","2:30:00 PM","3:30:00 PM",49.,"","",1.,"","","","","","",""
7.,"2/11/19",2.,5.,"OPERADOR1","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-7-1","3:40:00 PM","4:40:00 PM",50.,"","",1.,"","","","","","",""
7.,"2/11/19",2.,5.,"OPERADOR1","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-7-2","4:50:00 PM","5:50:00 PM",50.,"","",1.,"","","","","","",""
7.,"2/11/19",2.,5.,"OPERADOR1","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-13-1","6:00:00 PM","8:10:00 PM",91.,"","",2.17,"","","","","","",""
7.,"2/11/19",2.,5.,"OPERADOR1","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-8-1","8:20:00 PM","9:40:00 PM",73.,"","",1.33,"","","","","","",""
7.,"2/12/19",1.,7.,"OPERADOR5","SAP-1744","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","38CM","","SAP-1744-2-1","6:20:00 AM","7:40:00 AM",35.,"","",1.33,"","","","","","",""
7.,"2/12/19",1.,7.,"OPERADOR5","SAP-1744A","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","42CM","","SAP-1744A-4-1","8:20:00 AM","9:25:00 AM",56.,"","",1.08,"","","","","","",""
7.,"2/12/19",1.,7.,"OPERADOR5","SAP-1744A","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","42CM","","SAP-1744A-5-1","9:30:00 AM","12:00:00 PM",77.,"","",2.5,"","","","","","",""
7.,"2/12/19",1.,7.,"OPERADOR5","SAP-1744A","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","42CM","","SAP-1744A-3-1","12:05:00 PM","2:00:00 PM",94.,"","",1.92,"","","","","","",""
7.,"2/12/19",1.,6.,"OPERADOR7","SAP-1677","","NOMBREDEPEDIDO11","TIPODEPRODUCTO2","56CM","","","6:35:00 AM","9:50:00 AM","",14.,"",3.25,"","","","","","",""
7.,"2/12/19",1.,6.,"OPERADOR7","SAP-1677","","NOMBREDEPEDIDO74","TIPODEPRODUCTO2","56CM","","SAP-1677-1-1","10:05:00 AM","11:25:00 AM",100.,"","",1.33,"","","","","","",""
7.,"2/12/19",1.,6.,"OPERADOR7","SAP-1677","","NOMBREDEPEDIDO74","TIPODEPRODUCTO2","56CM","","SAP-1677-2-1","11:35:00 AM","12:35:00 PM",113.,"","",1.,"","","","","","",""
7.,"2/12/19",1.,6.,"OPERADOR7","SAP-1677","","NOMBREDEPEDIDO74","TIPODEPRODUCTO2","56CM","","SAP-1677-3-1","12:45:00 PM","1:40:00 PM",56.,"","",0.92,"","","","","","",""
7.,"2/12/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-8-2","6:30:00 AM","8:00:00 AM",30.,"","",1.5,"","","","","","",""
7.,"2/12/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-11-1","6:30:00 AM","8:00:00 AM",26.,"","",1.5,"","","","","","",""
7.,"2/12/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-10-1","8:20:00 AM","9:45:00 AM",48.,"","",1.42,"","","","","","",""
7.,"2/12/19",1.,5.,"OPERADOR3","SAP-1743","","NOMBREDEPEDIDO72","TIPODEPRODUCTO7","35CM","","SAP-1743-10-2","10:45:00 AM","12:00:00 PM",48.,"","",1.25,"","","","","","",""
7.,"2/12/19",2.,6.,"OPERADOR4","SAP-1677","","NOMBREDEPEDIDO74","TIPODEPRODUCTO2","56CM","","SAP-1677-3-2","2:05:00 PM","2:45:00 PM",50.,"","",0.67,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744A","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","41CM","","SAP1744A-2-1","2:00:00 PM","2:30:00 PM",15.,"","",0.5,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744A","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","41CM","","SAP-1744A-1-2","2:35:00 PM","3:35:00 PM",50.,"","",1.,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744A","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","41CM","","SAP-1744A-6-3","3:40:00 PM","4:00:00 PM",13.,"","",0.33,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744B","","NOMBREDEPEDIDO73","TIPODEPRODUCTO4","48CM","","","4:00:00 PM","4:30:00 PM","",2.,"",0.5,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744B","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","48CM","","SAP-1744B-3-1","4:30:00 PM","7:00:00 PM",135.,"","",2.5,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744B","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","48CM","","SAP-1744B-4-1","7:40:00 PM","8:30:00 PM",56.,"","",0.83,"","","","","","",""
7.,"2/12/19",2.,7.,"OPERADOR2","SAP-1744B","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","48CM","","SAP-1744B-2-2","8:35:00 PM","9:30:00 PM",60.,"","",0.92,"","","","","","",""
7.,"2/13/19",1.,7.,"OPERADOR5","sap-1744B","","NOMBREDEPEDIDO73","TIPODEPRODUCTO1","48CM","","SAP-1744B-1-1","6:20:00 AM","8:00:00 AM",43.,"","",1.67,"","","","","","",""
7.,"2/13/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-1-1","9:00:00 AM","9:40:00 AM",86.,1.,"",0.67,"","","","","","",""
7.,"2/13/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-2-1","10:45:00 AM","11:10:00 AM",111.,"","",0.42,"","","","","","",""
7.,"2/13/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-3-1","1:20:00 PM","2:00:00 PM",126.,"","",0.67,"","","","","","",""
7.,"2/13/19",2.,7.,"OPERADOR2","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-4-1","3:45:00 PM","4:00:00 PM",89.,"","",0.25,"","","","","","",""
7.,"2/13/19",2.,7.,"OPERADOR2","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-5-1","6:10:00 PM","6:40:00 PM",113.,"","",0.5,"","","","","","",""
7.,"2/13/19",2.,7.,"OPERADOR2","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-6-1","8:15:00 PM","8:35:00 PM",78.,"","",0.33,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-7-1","6:20:00 AM","6:40:00 AM",79.,"","",0.33,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-8-1","6:45:00 AM","7:30:00 AM",106.,"","",0.75,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-9-1","7:35:00 AM","7:55:00 AM",77.,"","",0.33,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-10-1","8:00:00 AM","8:30:00 AM",68.,"","",0.5,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-11-1","8:40:00 AM","9:00:00 AM",121.,"","",0.33,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1748","","NOMBREDEPEDIDO75","TIPODEPRODUCTO7","39CM","","SAP-1748-12-1","9:20:00 AM","9:40:00 AM",59.,"","",0.33,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1750","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","74CM","","SAP-1750-1-1","11:00:00 AM","12:00:00 PM",113.,2.,"",1.,"","","","","","",""
7.,"2/14/19",1.,7.,"OPERADOR5","SAP-1750","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","74CM","","SAP-1750-6-1","12:05:00 PM","1:30:00 PM",132.,"","",1.42,"","","","","","",""
7.,"2/14/19",1.,6.,"OPERADOR7","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-3-1","8:55:00 AM","11:20:00 AM",87.,5.,"",2.42,"","","","","","",""
7.,"2/14/19",1.,6.,"OPERADOR7","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-4-1","11:30:00 AM","12:30:00 PM",68.,"","",1.,"","","","","","",""
7.,"2/14/19",1.,6.,"OPERADOR7","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-6-1","12:40:00 PM","1:45:00 PM",62.,"","",1.08,"","","","","","",""
7.,"2/14/19",2.,6.,"OPERADOR4","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-6-1","2:10:00 PM","3:30:00 PM",60.,"","",1.33,"","","","","","",""
7.,"2/14/19",2.,6.,"OPERADOR4","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-2-1","3:45:00 PM","4:50:00 PM",58.,"","",1.08,"","","","","","",""
7.,"2/14/19",2.,6.,"OPERADOR4","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-5-1","5:00:00 PM","5:50:00 PM",48.,"","",0.83,"","","","","","",""
7.,"2/14/19",2.,6.,"OPERADOR4","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-1-1","6:00:00 PM","6:15:00 PM",15.,"","",0.25,"","","","","","",""
7.,"2/14/19",2.,6.,"OPERADOR4","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-7-1","6:30:00 PM","7:30:00 PM",59.,"","",1.,"","","","","","",""
7.,"2/14/19",2.,6.,"OPERADOR4","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-8-1","8:10:00 PM","9:40:00 PM",85.,"","",1.5,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","74CM","","SAP-1750-5-1","1:00:00 PM","2:00:00 PM",64.,"","",1.,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","74CM","","SAP-1750-4-2","2:05:00 PM","2:50:00 PM",68.,"","",0.75,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","74CM","","SAP-1750-3-1","2:55:00 PM","4:00:00 PM",95.,"","",1.08,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","74CM","","SAP-1750-2-2","4:05:00 PM","5:15:00 PM",65.,"","",1.17,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750A","","NOMBREDEPEDIDO11","TIPODEPRODUCTO1","86CM","","","5:15:00 PM","6:00:00 PM","","","",0.75,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750A","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","86CM","","SAP-1750A-1-1","6:00:00 PM","7:00:00 PM",140.,"","",1.,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750A","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","86CM","","SAP-1750A-2-1","7:05:00 PM","8:00:00 PM",104.,"","",0.92,"","","","","","",""
7.,"2/14/19",2.,7.,"OPERADOR2","SAP-1750A","","NOMBREDEPEDIDO76","TIPODEPRODUCTO1","86CM","","SAP-1750A-3-1","8:30:00 PM","9:30:00 PM",97.,"","",1.,"","","","","","",""
7.,"2/15/19",1.,6.,"OPERADOR7","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-8-2","6:25:00 AM","7:45:00 AM",85.,"","",1.33,"","","","","","",""
7.,"2/15/19",1.,6.,"OPERADOR7","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-10-1","7:55:00 AM","8:50:00 AM",62.,"","",0.92,"","","","","","",""
7.,"2/15/19",1.,6.,"OPERADOR7","SAP-1751B","","NOMBREDEPEDIDO77","TIPODEPRODUCTO1","48CM","","SAP-1751B-9-1","8:55:00 AM","9:25:00 AM",27.,"","",0.5,"","","","","","",""
7.,"2/15/19",1.,7.,"OPERADOR5","SAP-1752A","","NOMBREDEPEDIDO37","TIPODEPRODUCTO6","25CM","","SAP-1752A-1-1","7:00:00 AM","7:50:00 AM",37.,"","",0.83,"","","","","","",""
7.,"2/15/19",1.,7.,"OPERADOR5","SAP-1752A","","NOMBREDEPEDIDO37","TIPODEPRODUCTO6","25CM","","SAP-1752A-2-1","7:55:00 AM","8:55:00 AM",53.,"","",1.,"","","","","","",""
7.,"2/15/19",1.,7.,"OPERADOR5","SAP-1752A","","NOMBREDEPEDIDO37","TIPODEPRODUCTO6","25CM","","SAP-1752A-3-1","9:00:00 AM","9:30:00 AM",25.,"","",0.5,"","","","","","",""
