FECHA,SEMANA,TURNO,HORA DE INICIO,RESPONSABLE,OPERADORES,NUMERO DE PEDIDO,SELL.,NOMBRE DEL PEDIDO,TIPO DE BOLSA,MEDIDA,CALIBRE,GPM (Golpes por minuto),TEMPERATURA DE SELLADO (INFERIOR),TEMPERATURA DE SELLADO (SUPERIOR),PESO/BULTO,KG/DE BOBINA,N° DE BULTOS,PROMEDIO,MILLARES,SERIALIZADO INICIO,SERIALIZADO FIN,PESO DE TROQUEL,MERMA EXTRUSION,CAUSAS EXTRUSION,MER IMPRESIÓN,CAUSAS IMPRESIÓN,IMPRESIÓN  MERMA POR PROCESO,MERMA SELLADO,CAUSAS SELLADO,BOLSA DE 2A,ORIGEN,CUARENTENA,BASURA,MUESTRAS,HORA FINAL,HORAS DE TRABAJO
18/04/2019,16,2,2:00:00 p. m.,RESPONSABLE1,OPERADORES9,SAP-1956,SEL012,SAMA-001,TIPODEBOLSA2,22.5X54,175,,,,199.49,123,10,19.95,20,N/A,N/A,0,0,CAUSASEXTRUSION1,1.2,CAUSASIMPRESIÓN1,,0.37,CAUSASSELLADO1,0,,,0.32,0.08,22:00:00,8
22/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES40,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,144.69,86,25,5.79,6.25,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,2.16,CAUSASSELLADO1,0,,,0,0,14:00:00,8
22/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-1995,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140,,,,221.92,268,10,22.19,15,16500,31500,0,6,CAUSASEXTRUSION2,7,CAUSASIMPRESIÓN2,,4,CAUSASSELLADO1,0,,,0.38,0.11,14:00:00,8
22/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-1926,SEL008,FAUN-004,TIPODEBOLSA4,20X30,60,,,,80,78,5,16,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.05,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0,,,0,0,14:00:00,8
22/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-1899,SEL011,CRPO-002,TIPODEBOLSA2,30X60+4,175,,,,126.04,128,5,25.21,7.5,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN1,,1.15,CAUSASSELLADO1,0,,,0,0.13,14:00:00,8
22/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-1968,SEL012,VIHU-002,TIPODEBOLSA2,28X57,175,,,,224.41,208,11,20.4,16.5,N/A,N/A,0,2,CAUSASEXTRUSION3,8,CAUSASIMPRESIÓN2,,1.46,CAUSASSELLADO1,0,,,0.28,0.8,14:00:00,8
22/04/2019,17,1,1:20:00 p. m.,RESPONSABLE1,OPERADORES22,,SEL009,MENUDEO,TIPODEBOLSA1,,,,,,25.41,,1,25.41,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.34,CAUSASSELLADO1,0,,,0.09,0,13:40:00,0.3
22/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,203.19,138,32,6.35,8,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,2.02,CAUSASSELLADO1,0,,,0.4,0.11,22:00:00,8
22/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-1926,SEL008,FAUN-004,TIPODEBOLSA2,20X30,60,,,,128,145,8,16,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.74,CAUSASIMPRESIÓN1,,0.1,CAUSASSELLADO1,0,,,0.1,0.04,22:00:00,8
22/04/2019,17,2,8:30:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2024,SEL009,POFE-004,TIPODEBOLSA1,25+15X45,50,,,,0,60,0,#DIV/0!,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.38,CAUSASSELLADO1,1.12,SELLADO,,0.05,0,21:30:00,1
22/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-1995,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140,,,,196.91,224,9,21.88,13.5,31501,45000,0,3.18,CAUSASEXTRUSION3,7,CAUSASIMPRESIÓN1,,5.32,CAUSASSELLADO4,0,,,0.25,0.11,22:00:00,8
22/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-1968,SEL011,VIHU-002,TIPODEBOLSA2,28X57,180,,,,283.54,152,14,20.25,21,N/A,N/A,0,0,CAUSASEXTRUSION1,2.88,CAUSASIMPRESIÓN1,,0.5,CAUSASSELLADO1,0,,,0.5,0.11,21:50:00,7.8
22/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-1968,SEL012,VIHU-002,TIPODEBOLSA2,28X57,180,,,,303.74,298,15,20.25,22.5,N/A,N/A,0,0,CAUSASEXTRUSION1,4.22,CAUSASIMPRESIÓN1,,0.07,CAUSASSELLADO1,0,,,0.48,0.08,22:00:00,8
22/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES13,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,199.06,267,32,6.22,8,N/A,N/A,0,5.89,CAUSASEXTRUSION2,0,CAUSASIMPRESIÓN4,,0.1,CAUSASSELLADO1,0,,,0.21,0.1,5:45:00,7.8
22/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES6,SAP-1926,SEL008,FAUN-004,TIPODEBOLSA4,20X30,60,,,,39,0,2,19.5,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0,CAUSASSELLADO2,0,,,0,0,1:00:00,3
22/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES7,SAP-1995,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140,,,,241.6,270,11,21.96,16.5,45001,61500,0,4,CAUSASEXTRUSION6,4.7,CAUSASIMPRESIÓN3,,1.26,CAUSASSELLADO1,0,,,0.75,0.09,6:00:00,8
22/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES5,SAP-1968,SEL011,VIHU-002,TIPODEBOLSA2,28X57,180,,,,223.59,248,11,20.33,16.5,N/A,N/A,0,1,CAUSASEXTRUSION4,6,CAUSASIMPRESIÓN6,,1.22,CAUSASSELLADO1,0,,,0.49,0.1,5:00:00,7
22/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES12,SAP-1968,SEL012,VIHU-002,TIPODEBOLSA2,28X57,180,,,,293.25,202,14,20.95,21.8,N/A,N/A,0,4.3,CAUSASEXTRUSION4,7.4,CAUSASIMPRESIÓN6,,1.65,CAUSASSELLADO1,0,,,0.7,0,6:00:00,8
22/04/2019,17,3,1:51:00 a. m.,RESPONSABLE8,OPERADORES6,SAP-1919,SEL008,SALA-003,TIPODEBOLSA4,30X40,60,,,,51.21,87,3,17.07,15,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.66,CAUSASSELLADO1,0,,,0.08,0.05,6:00:00,4.2
22/04/2019,17,3,5:10:00 a. m.,RESPONSABLE8,OPERADORES5,SAP-2015,SEL011,ELLL-001,TIPODEBOLSA2,28X60,180,,,,67.68,112,3,22.56,4.5,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.44,CAUSASSELLADO1,0,,,0.22,0.11,6:00:00,0.8
23/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,183.54,136,30,6.12,7.5,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.87,CAUSASSELLADO1,0,,,0,0,14:00:00,8
23/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-1919,SEL008,SALA-003,TIPODEBOLSA5,30X40,60,,,,85.71,163,5,17.14,25,N/A,N/A,0,0,CAUSASEXTRUSION1,0.55,CAUSASIMPRESIÓN6,,1.13,CAUSASSELLADO1,0,,,0,0,14:00:00,8
23/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES22,SAP-2024,SEL009,POFE-004,TIPODEBOLSA1,25+15+45,50,,,,237.97,262,13,18.31,65,N/A,N/A,40.52,0,CAUSASEXTRUSION1,1.76,CAUSASIMPRESIÓN1,,1,CAUSASSELLADO1,15.5,,,0.21,0,14:00:00,8
23/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-1995,SEL010,TEPU-004,TIPODEBOLSA2,30X59+6+9,140,,,,184.58,79,8,23.07,12,61501,74000,0,11,CAUSASEXTRUSION2,5,CAUSASIMPRESIÓN1,,5,CAUSASSELLADO1,0,,,0.53,0.09,14:00:00,8
23/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2015,SEL011,ELLL-001,TIPODEBOLSA2,28X60,180,,,,300.24,313,14,21.45,21,N/A,N/A,0,0,CAUSASEXTRUSION1,2.6,CAUSASIMPRESIÓN1,,0.85,CAUSASSELLADO1,0,,,0.4,0.15,14:00:00,8
23/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-1883,SEL012,TEVE-003,TIPODEBOLSA2,30+55+6+5,175,,,,191.13,214,8,23.89,12,55501,67500,0,0,CAUSASEXTRUSION1,2.11,CAUSASIMPRESIÓN1,,3,CAUSASSELLADO1,0,,,0.38,0.11,14:00:00,8
23/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,195.4,286,33,5.92,8.25,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,2.29,CAUSASSELLADO1,0,,,0.2,0.07,22:00:00,8
23/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-1919,SEL008,SALA-003,TIPODEBOLSA4,30X40,60,,,,86.2,0,5,17.24,25,N/A,N/A,0,0,CAUSASEXTRUSION1,1.64,CAUSASIMPRESIÓN8,,1.56,CAUSASSELLADO1,0,,,0.02,0.03,22:00:00,8
23/04/2019,17,2,3:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2024,SEL009,POFE-004,TIPODEBOLSA1,25+15X45,50,,,,135.53,136,7,19.36,38.7,N/A,N/A,21.44,0.53,CAUSASEXTRUSION3,1,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,4.35,IMP. Y EXT.,,0.19,0.03,19:15:00,4.3
23/04/2019,17,2,7:30:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2028,SEL009,GOCO-001,TIPODEBOLSA1,26+14X50,60,,,,102.1,168,5,20.42,20,N/A,N/A,13.55,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.13,CAUSASSELLADO1,1,SELLADO,,0,0.04,21:30:00,2
23/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-2017,SEL010,HIJU-001,TIPODEBOLSA2,33X57,190,,,,250,279,10,25,0,N/A,N/A,0,0,CAUSASEXTRUSION1,2.58,CAUSASIMPRESIÓN1,,0.59,CAUSASSELLADO1,0,,,0.08,0.12,22:00:00,8
23/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2015,SEL011,ELLL-001,TIPODEBOLSA2,28X60,180,,,,236.42,110,10,23.64,16.4,N/A,N/A,0,0,CAUSASEXTRUSION1,1.8,CAUSASIMPRESIÓN1,,0.78,CAUSASSELLADO1,0,,,0.6,0,21:50:00,7.8
23/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-1883,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,187.15,178,8,23.39,12,67501,79500,0,0,CAUSASEXTRUSION1,3,CAUSASIMPRESIÓN1,,0.42,CAUSASSELLADO1,0,,,0.45,0.17,22:00:00,8
23/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES13,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,187.91,104,30,6.26,7.5,N/A,N/A,0,1.1,CAUSASEXTRUSION6,0,CAUSASIMPRESIÓN4,,0.51,CAUSASSELLADO1,0,,,0.28,0,5:40:00,7.7
23/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES16,SAP-1919,SEL008,SALA-003,TIPODEBOLSA4,30X40,60,,,,13.52,0,1,13.52,4,N/A,N/A,0,0,CAUSASEXTRUSION1,5.03,CAUSASIMPRESIÓN6,,0,CAUSASSELLADO2,0,,,0,0,23:30:00,1.5
23/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES6,SAP-2028,SEL009,GOCO-001,TIPODEBOLSA1,26+14X50,60,,,,263.92,241,13,20.3,52,N/A,N/A,37.04,0,CAUSASEXTRUSION1,0.93,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,1.02,IMP. Y EXT.,,0.15,0.05,2:15:00,4.3
23/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES7,SAP-2017,SEL010,HIJU-001,TIPODEBOLSA2,33X57,190,,,,26.5,0,1,26.5,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.07,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0,,,0,0,22:40:00,0.7
23/04/2019,17,3,10:40:00 p. m.,RESPONSABLE8,OPERADORES7,SAP-2030,SEL010,MISA-002,TIPODEBOLSA2,30X60,220,,,,263,269,10,26.3,0,N/A,N/A,0,0,CAUSASEXTRUSION1,4.03,CAUSASIMPRESIÓN1,,0.59,CAUSASSELLADO1,0,,,0.56,0.12,4:00:00,5.3
23/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES5,SAP-2027,SEL011,ARCU-003,TIPODEBOLSA2,28X63,210,,,,244.95,415,14,17.5,14,1,14000,0,2,CAUSASEXTRUSION5,5,CAUSASIMPRESIÓN6,,1.66,CAUSASSELLADO1,0,,,0.72,0.14,6:00:00,8
23/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES12,SAP-1883,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,117.02,85,5,23.4,7.5,79501,87000,0,0,CAUSASEXTRUSION1,2.7,CAUSASIMPRESIÓN1,,0.62,CAUSASSELLADO1,0,,,0.2,0.13,2:30:00,4.5
23/04/2019,17,3,4:00:00 a. m.,RESPONSABLE8,OPERADORES7,SAP-2030,SEL010,MISA-002,TIPODEBOLSA2,30X60,220,,,,50,54,2,25,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.47,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0,,,0.03,0,6:00:00,2
23/04/2019,17,3,3:00:00 a. m.,RESPONSABLE8,OPERADORES12,SAP-2037,SEL012,HECL-003,TIPODEBOLSA2,28X55+5,180,,,,60.9,137,3,20.3,4.5,1,4500,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,1.6,CAUSASSELLADO1,0,,,0.2,0,6:00:00,3
23/04/2019,17,3,11:40:00 p. m.,RESPONSABLE8,OPERADORES6,SAP-1919A,SEL008,SALA-006,TIPODEBOLSA4,25X35,60,,,,39.35,85,3,13.12,15,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.32,CAUSASSELLADO1,0,,,0.09,0,6:00:00,6.3
24/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES18,SAP-2028,SEL009,GOCO-001,TIPODEBOLSA1,26+14X50,60,,,,253.38,295,12,21.12,48,N/A,N/A,31.22,0,CAUSASEXTRUSION1,1.08,CAUSASIMPRESIÓN1,,0.55,CAUSASSELLADO1,1.57,IMP. Y EXT.,,0.18,0,14:00:00,8
24/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-2018A,SEL010,QCHI-011,TIPODEBOLSA4,22X30,85,,,,120,206,6,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,10,CAUSASIMPRESIÓN1,,1.64,CAUSASSELLADO1,0,,,0.3,0.06,14:00:00,8
24/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-1919A,SEL008,SALA-006,TIPODEBOLSA4,25X35,60,,,,77.4,35,6,12.9,30,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.41,CAUSASSELLADO1,0,,,0.05,0,14:00:00,8
24/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,184.08,205,31,5.94,7.75,N/A,N/A,0,1.26,CAUSASEXTRUSION2,0,CAUSASIMPRESIÓN4,,1.27,CAUSASSELLADO1,0,,,0,0,14:00:00,8
24/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2027,SEL011,ARCU-003,TIPODEBOLSA2,28X63,210,,,,332.81,180,9,36.98,9,14001,33000,0,0,CAUSASEXTRUSION1,1.05,CAUSASIMPRESIÓN1,,0.19,CAUSASSELLADO1,0,,,0.43,0.15,13:45:00,7.8
24/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-2037,SEL012,HECL-003,TIPODEBOLSA2,28X55+5,180,,,,205.8,160,10,20.58,15,4501,19500,0,0,CAUSASEXTRUSION1,2.5,CAUSASIMPRESIÓN1,,3.27,CAUSASSELLADO1,0,,,0.32,0.1,14:00:00,8
24/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,182.02,188,31,5.87,7.75,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,1.79,CAUSASSELLADO1,0,,,0.11,0.08,22:00:00,8
24/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-1919A,SEL008,SALA-006,TIPODEBOLSA4,25X35,60,,,,43.56,40,3,14.52,16.95,N/A,N/A,0,0,CAUSASEXTRUSION1,0.77,CAUSASIMPRESIÓN1,,0.1,CAUSASSELLADO1,0,,,0.04,0.04,18:40:00,4.7
24/04/2019,17,2,7:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-1959,SEL008,QHAC-009,TIPODEBOLSA4,19X25,85,,,,20,88,1,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.38,CAUSASIMPRESIÓN2,,0.5,CAUSASSELLADO1,0,,,0,0.06,21:50:00,2.8
24/04/2019,17,2,2:40:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2025,SEL009,TOGA-001,TIPODEBOLSA1,29+16X55,80,,,,160,203,8,20,0,N/A,N/A,24,0,CAUSASEXTRUSION1,0.78,CAUSASIMPRESIÓN1,,0.5,CAUSASSELLADO1,6.63,IMP. Y EXT.,,0.26,0.08,21:20:00,6.7
24/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-2018A,SEL010,QCHI-011,TIPODEBOLSA4,22X30,85,,,,120,69,6,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.84,CAUSASIMPRESIÓN1,,0.66,CAUSASSELLADO1,0,,,0.09,0.04,22:00:00,8
24/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2027,SEL011,ARCU-003,TIPODEBOLSA2,28X63,210,,,,324.74,180,19,17.09,19,33001,52000,0,0,CAUSASEXTRUSION1,1.43,CAUSASIMPRESIÓN1,,0.27,CAUSASSELLADO1,0,,,0.7,0.13,21:50:00,7.8
24/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2037,SEL012,HECL-003,TIPODEBOLSA2,28X55+5,180,,,,251.33,233,12,20.94,18,19501,37500,0,0,CAUSASEXTRUSION1,5,CAUSASIMPRESIÓN1,,1.79,CAUSASSELLADO1,0,,,0.8,0.12,22:00:00,8
24/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES13,110419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,146.75,106,24,6.11,6,N/A,N/A,0,3.5,CAUSASEXTRUSION3,,CAUSASIMPRESIÓN1,,0.58,CAUSASSELLADO1,0,,,0.4,0,5:40:00,7.7
24/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES6,SAP-1959,SEL008,QHAC-009,TIPODEBOLSA4,19X25,85,,,,80,104,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.32,CAUSASIMPRESIÓN1,,0.5,CAUSASSELLADO1,0,,,0.18,0,6:00:00,8
24/04/2019,17,3,10:15:00 p. m.,RESPONSABLE8,OPERADORES16,SAP-2018A,SEL010,QCHI-011,TIPODEBOLSA4,22X30,85,,,,72.34,57,3,24.11,0,N/A,N/A,0,0.57,CAUSASEXTRUSION3,1.48,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0,,,0.12,0,3:30:00,5.3
24/04/2019,17,3,3:40:00 a. m.,RESPONSABLE8,OPERADORES16,SAP-1959B,SEL010,QHAC-005,TIPODEBOLSA4,23X32,85,,,,40,42,2,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.28,CAUSASIMPRESIÓN6,,0,CAUSASSELLADO2,0,,,0.11,0,5:10:00,1.5
24/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES5,SAP-2027,SEL011,ARCU-003,TIPODEBOLSA2,28X63,210,,,,349.17,364,20,17.46,20,52001,72000,0,1,CAUSASEXTRUSION2,4,CAUSASIMPRESIÓN1,,1.4,CAUSASSELLADO1,0,,,0.76,0.14,6:00:00,8
24/04/2019,17,3,10:00:00 p. m.,RESPONSABLE8,OPERADORES12,SAP-2037,SEL012,HECL-003,TIPODEBOLSA2,28X55+5,180,,,,251.72,284,12,20.98,18,37501,55500,0,0,CAUSASEXTRUSION1,4.6,CAUSASIMPRESIÓN1,,1.2,CAUSASSELLADO1,0,,,0.55,0,6:00:00,8
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES18,SAP-2025,SEL009,TOGA-001,TIPODEBOLSA1,29+16X55,80,,,,97.8,101,4,24.45,0,N/A,N/A,11.05,0,CAUSASEXTRUSION1,0.9,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0.6,SELLADO,,0.1,0,9:00:00,3
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-2037,SEL012,HECL-003,TIPODEBOLSA2,28X55+5,180,,,,36.97,20,1,36.97,2.7,55501,58200,0,0,CAUSASEXTRUSION1,3,CAUSASIMPRESIÓN1,,0.6,CAUSASSELLADO1,0,,,0.3,0,8:20:00,2.3
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-150419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,237.71,245,38,6.26,9.5,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.09,CAUSASSELLADO1,0,,,0,0,14:00:00,8
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-1959,SEL008,QHAC-009,TIPODEBOLSA4,19X25,85,,,,20,,1,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,1.66,CAUSASSELLADO1,0,,,0,0,8:00:00,2
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES18,SAP-2025A,SEL009,TOGA-002,TIPODEBOLSA1,40+22X60,100,,,,80,90,4,20,0,N/A,N/A,11.2,0,CAUSASEXTRUSION1,0.92,CAUSASIMPRESIÓN1,,3,CAUSASSELLADO1,0,,,0.1,0,13:30:00,7.5
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-2018,SEL010,QCHI-010,TIPODEBOLSA4,19X25,85,,,,80,128,4,20,0,N/A,N/A,0,30.17,CAUSASEXTRUSION2,0,CAUSASIMPRESIÓN4,,0,CAUSASSELLADO2,0,,,0,0,14:00:00,8
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2027,SEL011,ARCU-003,TIPODEBOLSA2,28X63,210,,,,257.47,301,15,17.16,15,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN3,,1.97,CAUSASSELLADO1,0,,,0.72,0.16,14:00:00,8
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES9,SAP-1955,SEL012,FRES-001,TIPODEBOLSA2,30X60+4,180,,,,122.42,136,5,24.48,7.5,1,7500,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,2.3,CAUSASSELLADO1,0,,,0,0,14:00:00,8
25/04/2019,17,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-2018,SEL008,QCHI-010,TIPODEBOLSA4,19X25,85,,,,60,117,3,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.75,CAUSASIMPRESIÓN1,,1.26,CAUSASSELLADO1,0,,,0,0,14:00:00,8
25/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-150419,SEL005,CHED-003,TIPODEBOLSA7,80X95,60,,,,96.83,225,16,6.05,4,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.49,CAUSASSELLADO1,0,,,0.17,0.08,22:00:00,8
25/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES4,SAP-2018,SEL008,QCHI-010,TIPODEBOLSA4,19X25,85,,,,100,,5,20,0,N/A,N/A,0,7.2,CAUSASEXTRUSION2,0.3,CAUSASIMPRESIÓN1,,0.31,CAUSASSELLADO1,0,,,0,0.05,22:00:00,8
25/04/2019,17,2,2:40:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2025A,SEL009,TOGA-002,TIPODEBOLSA1,40+22X60,100,,,,172.43,211,8,21.55,0,N/A,N/A,27.3,0.34,CAUSASEXTRUSION2,3,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0,,,0.33,0.14,19:30:00,4.8
25/04/2019,17,2,8:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2031B,SEL009,SALV-003,TIPODEBOLSA1,29+17X57,100,,,,75,168,3,25,0,N/A,N/A,11.37,1,CAUSASEXTRUSION3,0,CAUSASIMPRESIÓN4,,0.9,CAUSASSELLADO1,6.66,IMP. Y EXT.,,0.18,0.1,21:30:00,1.5
25/04/2019,17,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-2018,SEL010,QCHI-010,TIPODEBOLSA4,19X25,85,,,,20,0,1,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,2.82,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,0,,,0,0,17:00:00,3
25/04/2019,17,2,5:50:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-1959B,SEL010,QHAC-005,TIPODEBOLSA4,23X32,85,,,,40,108,2,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.23,CAUSASIMPRESIÓN5,,0,CAUSASSELLADO2,0,,,0.1,0.04,22:00:00,4.2
