,SEMANA,FECHA,TURNO,IMPRESORA,OPERADOR,N° DE PEDIDO,CLAVE SAP,NOMBRE DE PEDIDO,TIPO DE PRODUCTO,ANCHO DE PELICULA,TINTAS,FOLIO DEL ROLLO,HORA INICIO,HORA FINAL,PESO DE ROLLO,RECUPERADO,% DE RECUP,HORAS DE TRABAJO,DISCO,year,month,day,week,date
1225,11.0,2019-03-13,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-3-1,7:55:00 PM,8:20:00 PM,19.12,,,0.42,,2019,3,13,11,2019-03-13
1226,11.0,2019-03-13,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-3-3,8:30:00 PM,9:05:00 PM,25.03,,,0.58,,2019,3,13,11,2019-03-13
1227,11.0,2019-03-13,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-3-5,9:15:00 PM,9:50:00 PM,24.94,,,0.58,,2019,3,13,11,2019-03-13
1228,11.0,2019-03-13,2.0,7.0,OPERADOR8,SAP-1862,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,50CM,,SAP-1862-2-1,2:00:00 PM,2:50:00 PM,103.,,,0.83,,2019,3,13,11,2019-03-13
1229,11.0,2019-03-13,2.0,7.0,OPERADOR8,SAP-1862,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,50CM,,SAP-1862-4-1,3:00:00 PM,3:40:00 PM,48.,,,0.67,,2019,3,13,11,2019-03-13
1230,11.0,2019-03-13,2.0,7.0,OPERADOR8,SAP-1862B,,NOMBREDEPEDIDO130,TIPODEPRODUCTO6,50CM,,SAP-1862B-1-1,8:40:00 PM,9:05:00 PM,19.,3.,,0.42,,2019,3,13,11,2019-03-13
1231,11.0,2019-03-13,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO124,TIPODEPRODUCTO10,37CM,,SAP-1875A-1-1,6:15:00 AM,6:30:00 AM,4.,,,0.25,,2019,3,13,11,2019-03-13
1232,11.0,2019-03-13,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO124,TIPODEPRODUCTO10,37CM,,SAP-1875A-1-2,7:00:00 AM,7:25:00 AM,10.,,,0.42,,2019,3,13,11,2019-03-13
1233,11.0,2019-03-13,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO124,TIPODEPRODUCTO10,37CM,,SAP-1875A-1-3,8:30:00 AM,9:20:00 AM,10.,,,0.83,,2019,3,13,11,2019-03-13
1234,11.0,2019-03-14,1.0,4.0,OPERADOR7,SAP-120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-1-1,10:45:00 AM,1:40:00 PM,69.,,,2.92,,2019,3,14,11,2019-03-14
1235,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-1-1,6:30:00 AM,7:15:00 AM,12.,,,0.75,,2019,3,14,11,2019-03-14
1236,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-1-3,7:40:00 AM,8:20:00 AM,10.,,,0.67,,2019,3,14,11,2019-03-14
1237,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-2-1,8:40:00 AM,9:20:00 AM,17.,,,0.67,,2019,3,14,11,2019-03-14
1238,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-2-3,10:40:00 AM,11:20:00 AM,11.,,,0.67,,2019,3,14,11,2019-03-14
1239,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-2-5,11:30:00 AM,12:00:00 PM,12.,,,0.5,,2019,3,14,11,2019-03-14
1240,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-2-7,12:10:00 PM,12:40:00 PM,12.,,,0.5,,2019,3,14,11,2019-03-14
1241,11.0,2019-03-14,1.0,6.0,OPERADOR3,SAP-1875-A,,NOMBREDEPEDIDO132,TIPODEPRODUCTO12,37CM,,SAP-1875-A-1-1,1:00:00 PM,1:30:00 PM,12.,,,0.5,,2019,3,14,11,2019-03-14
1242,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-5-3,7:00:00 AM,7:50:00 AM,21.22,,,0.83,,2019,3,14,11,2019-03-14
1243,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-5-1,8:00:00 AM,8:45:00 AM,22.04,,,0.75,,2019,3,14,11,2019-03-14
1244,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-5-5,8:50:00 AM,9:30:00 AM,14.78,,,0.67,,2019,3,14,11,2019-03-14
1245,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-4-1,9:40:00 AM,10:45:00 AM,20.72,,,1.08,,2019,3,14,11,2019-03-14
1246,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-4-4,10:55:00 AM,11:40:00 AM,22.71,,,0.75,,2019,3,14,11,2019-03-14
1247,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-5-4,11:50:00 AM,12:30:00 PM,21.66,,,0.67,,2019,3,14,11,2019-03-14
1248,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-4-2,12:40:00 PM,1:25:00 PM,20.75,,,0.75,,2019,3,14,11,2019-03-14
1249,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-5-6,1:30:00 PM,1:40:00 PM,15.13,,,0.17,,2019,3,14,11,2019-03-14
1250,11.0,2019-03-14,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-5-4,1:45:00 PM,2:25:00 PM,22.04,,,0.67,,2019,3,14,11,2019-03-14
1251,11.0,2019-03-14,1.0,7.0,OPERADOR5,SAP-1862B,,NOMBREDEPEDIDO133,TIPODEPRODUCTO6,50CM,SAP,SAP-1862B-2-1,6:20:00 AM,7:35:00 AM,76.,,,1.25,,2019,3,14,11,2019-03-14
1252,11.0,2019-03-14,1.0,7.0,OPERADOR5,SAP-1862B,,NOMBREDEPEDIDO133,TIPODEPRODUCTO6,50CM,SAP,SAP-1862B-3-1,7:40:00 AM,9:20:00 AM,74.,,,1.67,,2019,3,14,11,2019-03-14
1253,11.0,2019-03-14,1.0,7.0,OPERADOR5,SAP-1862A,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,60CM,,SAP-1862A-4-1,10:50:00 AM,12:20:00 PM,76.,,,1.5,,2019,3,14,11,2019-03-14
1254,11.0,2019-03-14,1.0,7.0,OPERADOR5,SAP-1862A,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,60CM,,SAP-1862A-1-1,12:25:00 PM,1:10:00 PM,72.,,,0.75,,2019,3,14,11,2019-03-14
1255,11.0,2019-03-14,1.0,7.0,OPERADOR5,SAP-1862A,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,60CM,,SAP-1862A-3-1,1:20:00 PM,1:58:00 PM,74.,,,0.63,,2019,3,14,11,2019-03-14
1256,11.0,2019-03-14,2.0,4.0,OPERADOR2,SAP--120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-3-1,2:30:00 PM,4:30:00 PM,80.,,,2.,,2019,3,14,11,2019-03-14
1257,11.0,2019-03-14,2.0,4.0,OPERADOR2,SAP--120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-2-2,5:30:00 PM,7:00:00 PM,30.,,,1.5,,2019,3,14,11,2019-03-14
1258,11.0,2019-03-14,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO134,TIPODEPRODUCTO12,37CM,,SAP-1875A-2-6,2:15:00 PM,2:40:00 PM,12.,,,0.42,,2019,3,14,11,2019-03-14
1259,11.0,2019-03-14,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO134,TIPODEPRODUCTO12,37CM,,SAP-1875A-1-4,3:00:00 PM,3:25:00 PM,10.,,,0.42,,2019,3,14,11,2019-03-14
1260,11.0,2019-03-14,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO134,TIPODEPRODUCTO12,37CM,,SAP-1875A-2-8,3:40:00 PM,4:05:00 PM,12.,,,0.42,,2019,3,14,11,2019-03-14
1261,11.0,2019-03-14,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO134,TIPODEPRODUCTO12,37CM,,SAP-1875A-2-4,4:20:00 PM,4:50:00 PM,11.,,,0.5,,2019,3,14,11,2019-03-14
1262,11.0,2019-03-14,2.0,6.0,OPERADOR4,SAP-1875A,,NOMBREDEPEDIDO134,TIPODEPRODUCTO12,37CM,,SAP-1875A-2-2,5:10:00 PM,5:30:00 PM,9.,,,0.33,,2019,3,14,11,2019-03-14
1263,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-4-3,2:30:00 PM,3:05:00 PM,20.95,,,0.58,,2019,3,14,11,2019-03-14
1264,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-3-2,3:15:00 PM,3:45:00 PM,19.51,,,0.5,,2019,3,14,11,2019-03-14
1265,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-2-8,3:55:00 PM,4:30:00 PM,20.31,,,0.58,,2019,3,14,11,2019-03-14
1266,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-3-4,4:40:00 PM,5:15:00 PM,22.83,,,0.58,,2019,3,14,11,2019-03-14
1267,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-2-6,5:25:00 PM,6:00:00 PM,18.99,,,0.58,,2019,3,14,11,2019-03-14
1268,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-3-5,6:50:00 PM,7:30:00 PM,24.76,,,0.67,,2019,3,14,11,2019-03-14
1269,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-2-4,7:40:00 PM,8:15:00 PM,25.,,,0.58,,2019,3,14,11,2019-03-14
1270,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-2-2,8:30:00 PM,9:00:00 PM,18.95,,,0.5,,2019,3,14,11,2019-03-14
1271,11.0,2019-03-14,2.0,5.0,OPERADOR1,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-1-2,9:10:00 PM,9:40:00 PM,14.14,,,0.5,,2019,3,14,11,2019-03-14
1272,11.0,2019-03-14,2.0,7.0,OPERADOR8,SAP-1862A,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,60CM,,SAP-1862A-2-1,2:10:00 PM,3:10:00 PM,34.,,,1.,,2019,3,14,11,2019-03-14
1273,11.0,2019-03-14,2.0,7.0,OPERADOR8,SAP-1862A,,NOMBREDEPEDIDO129,TIPODEPRODUCTO6,60CM,,SAP-1862A-5-1,3:30:00 PM,4:20:00 PM,78.,,,0.83,,2019,3,14,11,2019-03-14
1274,11.0,2019-03-14,2.0,7.0,OPERADOR8,SAP-1862D,,NOMBREDEPEDIDO135,TIPODEPRODUCTO6,60CM,,SAP-1862D-1-1,8:00:00 PM,9:00:00 PM,53.,4.,,1.,,2019,3,14,11,2019-03-14
1275,11.0,2019-03-15,1.0,4.0,OPERADOR7,SAP-120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-5-1,6:40:00 AM,7:20:00 AM,15.,,,0.67,,2019,3,15,11,2019-03-15
1276,11.0,2019-03-15,1.0,4.0,OPERADOR7,SAP-120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-4-1,7:30:00 AM,8:10:00 AM,25.,,,0.67,,2019,3,15,11,2019-03-15
1277,11.0,2019-03-15,1.0,4.0,OPERADOR7,SAP-120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-8-1,8:20:00 AM,8:40:00 AM,9.,,,0.33,,2019,3,15,11,2019-03-15
1278,11.0,2019-03-15,1.0,4.0,OPERADOR7,SAP-120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-7-1,9:05:00 AM,12:15:00 PM,42.,,,3.17,,2019,3,15,11,2019-03-15
1279,11.0,2019-03-15,1.0,4.0,OPERADOR7,SAP-120319,,NOMBREDEPEDIDO131,TIPODEPRODUCTO1,38CM,,SAP-120319-6-1,12:25:00 PM,1:40:00 PM,39.,,,1.25,,2019,3,15,11,2019-03-15
1280,11.0,2019-03-15,1.0,7.0,OPERADOR5,SAP1862D,,NOMBREDEPEDIDO135,TIPODEPRODUCTO6,60CM,,SAP-1862D-2-1,6:20:00 AM,6:50:00 AM,40.,,,0.5,,2019,3,15,11,2019-03-15
1281,11.0,2019-03-15,1.0,6.0,OPERADOR3,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-1-1,11:00:00 AM,12:30:00 PM,109.,,,1.5,,2019,3,15,11,2019-03-15
1282,11.0,2019-03-15,1.0,6.0,OPERADOR3,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-4-1,12:45:00 PM,1:40:00 PM,115.,,,0.92,,2019,3,15,11,2019-03-15
1283,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1871,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-1871-4-1,7:00:00 AM,7:45:00 AM,16.09,,,0.75,,2019,3,15,11,2019-03-15
1284,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1875,,NOMBREDEPEDIDO137,TIPODEPRODUCTO10,54CM,,SAP-1875-1-1,9:10:00 AM,9:50:00 AM,21.92,1.,,0.67,,2019,3,15,11,2019-03-15
1285,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1875,,NOMBREDEPEDIDO137,TIPODEPRODUCTO10,54CM,,SAP-1875-1-3,10:30:00 AM,11:20:00 AM,22.67,,,0.83,,2019,3,15,11,2019-03-15
1286,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1875,,NOMBREDEPEDIDO137,TIPODEPRODUCTO10,54CM,,SAP-1875-1-6,11:30:00 AM,12:05:00 PM,22.75,,,0.58,,2019,3,15,11,2019-03-15
1287,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1875,,NOMBREDEPEDIDO137,TIPODEPRODUCTO10,54CM,,SAP-1875-1-4,12:15:00 PM,1:05:00 PM,22.67,,,0.83,,2019,3,15,11,2019-03-15
1288,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1875,,NOMBREDEPEDIDO137,TIPODEPRODUCTO10,54CM,,SAP-1875-1-7,1:10:00 PM,1:35:00 PM,14.25,,,0.42,,2019,3,15,11,2019-03-15
1289,11.0,2019-03-15,1.0,5.0,OPERADOR6,SAP-1875,,NOMBREDEPEDIDO137,TIPODEPRODUCTO10,54CM,,SAP-1875-1-2,1:40:00 PM,2:05:00 PM,21.92,,,0.42,,2019,3,15,11,2019-03-15
1290,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1875,,NOMBREDEPEDIDO138,TIPODEPRODUCTO10,54CM,,SAP-1875-1-5,2:25:00 PM,3:00:00 PM,20.78,,,0.58,,2019,3,15,11,2019-03-15
1291,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1875,,NOMBREDEPEDIDO139,TIPODEPRODUCTO10,54CM,,SAP-1875-1-8,3:10:00 PM,3:40:00 PM,14.23,,,0.5,,2019,3,15,11,2019-03-15
1292,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1875,,NOMBREDEPEDIDO140,TIPODEPRODUCTO10,54CM,,SAP-1875-2-1,3:50:00 PM,4:20:00 PM,17.07,,,0.5,,2019,3,15,11,2019-03-15
1293,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1875,,NOMBREDEPEDIDO141,TIPODEPRODUCTO10,54CM,,SAP-1875-2-3,4:30:00 PM,5:00:00 PM,18.68,,,0.5,,2019,3,15,11,2019-03-15
1294,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1875,,NOMBREDEPEDIDO142,TIPODEPRODUCTO10,54CM,,SAP-1875-2-2,5:10:00 PM,5:40:00 PM,17.17,,,0.5,,2019,3,15,11,2019-03-15
1295,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1875,,NOMBREDEPEDIDO143,TIPODEPRODUCTO10,54CM,,SAP-1875-2-4,5:50:00 PM,6:20:00 PM,18.71,,,0.5,,2019,3,15,11,2019-03-15
1296,11.0,2019-03-15,2.0,5.0,OPERADOR1,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO4,90CM,,,7:00:00 PM,9:45:00 PM,,7.,,2.75,,2019,3,15,11,2019-03-15
1297,11.0,2019-03-15,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-8-1,2:15:00 PM,3:15:00 PM,62.,,,1.,,2019,3,15,11,2019-03-15
1298,11.0,2019-03-15,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-8-2,3:30:00 PM,4:30:00 PM,62.,,,1.,,2019,3,15,11,2019-03-15
1299,11.0,2019-03-15,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-3-1,4:50:00 PM,6:30:00 PM,93.,,,1.67,,2019,3,15,11,2019-03-15
1300,11.0,2019-03-15,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-2-1,7:15:00 PM,8:20:00 PM,69.,,,1.08,,2019,3,15,11,2019-03-15
1301,11.0,2019-03-15,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-2-2,8:30:00 PM,9:40:00 PM,69.,,,1.17,,2019,3,15,11,2019-03-15
1302,11.0,2019-03-15,2.0,7.0,OPERADOR2,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO4,92CM,,,2:00:00 PM,4:00:00 PM,,6.,,2.,,2019,3,15,11,2019-03-15
1303,11.0,2019-03-15,2.0,7.0,OPERADOR2,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92CM,,SAP-1876-15-1,4:00:00 PM,5:10:00 PM,164.,,,1.17,,2019,3,15,11,2019-03-15
1304,11.0,2019-03-15,2.0,7.0,OPERADOR2,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92CM,,SAP-1876-13-1,5:15:00 PM,6:10:00 PM,126.,,,0.92,,2019,3,15,11,2019-03-15
1305,11.0,2019-03-15,3.0,8.0,OPERADOR2,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92CM,,SAP-1876-13-2,6:45:00 PM,9:40:00 PM,126.,,,2.92,,2019,3,15,11,2019-03-15
1306,11.0,2019-03-15,2.0,7.0,OPERADOR8,SAP-1862C,,NOMBREDEPEDIDO146,TIPODEPRODUCTO6,50CM,,SAP-1862C-1-1,3:20:00 PM,4:30:00 PM,54.,,,1.17,,2019,3,15,11,2019-03-15
1307,11.0,2019-03-15,2.0,7.0,OPERADOR8,SAP-1862C,,NOMBREDEPEDIDO146,TIPODEPRODUCTO6,50CM,,SAP-1862C-1-2,4:40:00 PM,5:30:00 PM,56.,,,0.83,,2019,3,15,11,2019-03-15
1308,11.0,2019-03-16,1.0,6.0,OPERADOR3,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-5-1,7:00:00 AM,8:30:00 AM,90.,,,1.5,,2019,3,16,11,2019-03-16
1309,11.0,2019-03-16,1.0,6.0,OPERADOR3,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-5-2,8:45:00 AM,10:00:00 AM,90.,,,1.25,,2019,3,16,11,2019-03-16
1310,11.0,2019-03-16,1.0,6.0,OPERADOR3,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-7-1,11:00:00 AM,12:30:00 PM,86.,,,1.5,,2019,3,16,11,2019-03-16
1311,11.0,2019-03-16,1.0,6.0,OPERADOR3,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-7-2,12:45:00 PM,2:00:00 PM,86.,,,1.25,,2019,3,16,11,2019-03-16
1312,11.0,2019-03-16,1.0,4.0,OPERADOR7,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92CM,,SAP-1876-3-1,6:40:00 AM,9:15:00 AM,180.,,,2.58,,2019,3,16,11,2019-03-16
1313,11.0,2019-03-16,1.0,4.0,OPERADOR7,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92CM,,SAP-1876-11-1,9:25:00 AM,12:15:00 PM,203.,,,2.83,,2019,3,16,11,2019-03-16
1314,11.0,2019-03-16,1.0,4.0,OPERADOR7,SAP-1876,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92CM,,SAP-1876-10-1,12:30:00 PM,1:20:00 PM,100.,,,0.83,,2019,3,16,11,2019-03-16
1315,11.0,2019-03-16,1.0,5.0,OPERADOR6,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO4,90CM,,,6:30:00 AM,7:10:00 AM,0.,,,0.67,,2019,3,16,11,2019-03-16
1316,11.0,2019-03-16,1.0,5.0,OPERADOR6,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO2,90CM,,SAP-1841A-2-1,7:20:00 AM,8:40:00 AM,128.,4.,,1.33,,2019,3,16,11,2019-03-16
1317,11.0,2019-03-16,1.0,5.0,OPERADOR6,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO2,90CM,,SAP-1841A-4-1,8:50:00 AM,10:30:00 AM,163.,,,1.67,,2019,3,16,11,2019-03-16
1318,11.0,2019-03-16,1.0,5.0,OPERADOR6,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO2,90CM,,SAP-1841A-5-1,11:15:00 AM,12:40:00 PM,175.,,,1.42,,2019,3,16,11,2019-03-16
1319,11.0,2019-03-16,1.0,5.0,OPERADOR6,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO2,90CM,,SAP-1841A-3-1,12:50:00 PM,2:00:00 PM,140.,,,1.17,,2019,3,16,11,2019-03-16
1320,11.0,2019-03-16,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-9-1,2:30:00 PM,3:30:00 PM,56.,,,1.,,2019,3,16,11,2019-03-16
1321,11.0,2019-03-16,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-9-2,3:50:00 PM,5:00:00 PM,56.,,,1.17,,2019,3,16,11,2019-03-16
1322,11.0,2019-03-16,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-10-1,5:25:00 PM,6:40:00 PM,64.,,,1.25,,2019,3,16,11,2019-03-16
1323,11.0,2019-03-16,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-10-2,6:55:00 PM,8:00:00 PM,64.,,,1.08,,2019,3,16,11,2019-03-16
1324,11.0,2019-03-16,2.0,6.0,OPERADOR4,SAP-1827,,NOMBREDEPEDIDO136,TIPODEPRODUCTO2,61CM,,SAP-1827-6-1,8:10:00 PM,9:35:00 PM,92.,,,1.42,,2019,3,16,11,2019-03-16
1325,11.0,2019-03-16,2.0,4.0,OPERADOR2,SAP-1816,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92 CM,,SAP-1816-10-2,2:00:00 PM,3:05:00 PM,70.,,,1.08,,2019,3,16,11,2019-03-16
1326,11.0,2019-03-16,2.0,4.0,OPERADOR2,SAP-1816,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92 CM,,SAP-1816-8-1,3:10:00 PM,5:00:00 PM,194.,,,1.83,,2019,3,16,11,2019-03-16
1327,11.0,2019-03-16,2.0,4.0,OPERADOR2,SAP-1816,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92 CM,,SAP-1816-12-1,5:05:00 PM,7:00:00 PM,152.,,,1.92,,2019,3,16,11,2019-03-16
1328,11.0,2019-03-16,2.0,4.0,OPERADOR2,SAP-1816,,NOMBREDEPEDIDO145,TIPODEPRODUCTO1,92 CM,,}SAP-1816-9-1,7:40:00 PM,9:20:00 PM,73.,,,1.67,,2019,3,16,11,2019-03-16
1329,11.0,2019-03-16,2.0,5.0,OPERADOR1,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO2,90CM,,SAP-1841A-3-2,2:30:00 PM,3:30:00 PM,113.,,,1.,,2019,3,16,11,2019-03-16
1330,11.0,2019-03-16,2.0,5.0,OPERADOR1,SAP-1841A,,NOMBREDEPEDIDO144,TIPODEPRODUCTO2,90CM,,SAP-1841A-1-1,3:40:00 PM,4:45:00 PM,124.,,,1.08,,2019,3,16,11,2019-03-16
1331,11.0,2019-03-16,2.0,7.0,OPERADOR8,SAP-1864,,NOMBREDEPEDIDO147,TIPODEPRODUCTO2,64CM,,SAP-1864-1-1,2:40:00 PM,3:20:00 PM,550.,,,0.67,,2019,3,16,11,2019-03-16
1332,11.0,2019-03-16,2.0,7.0,OPERADOR8,SAP-1864,,NOMBREDEPEDIDO147,TIPODEPRODUCTO2,64CM,,SAP-1864-1-2,3:30:00 PM,4:10:00 PM,72.,,,0.67,,2019,3,16,11,2019-03-16
